flux,loglam,ivar,and_mask,or_mask,wdisp,sky,model
212.37526,3.8819,0.05070122,0,0,0.7820856,7.009559,213.25308
208.54509,3.882,0.053270843,0,0,0.7819592,6.8410883,216.9522
206.08623,3.8821,0.052427754,0,0,0.78183293,5.6205425,216.08783
207.59552,3.8822,0.048997134,0,0,0.78170687,4.9485173,216.37505
212.88554,3.8823,0.045837533,0,0,0.7815809,4.6671433,218.24292
214.945,3.8824,0.04371774,0,0,0.7814552,7.1337547,218.82565
220.6967,3.8825,0.04110172,0,0,0.78132963,13.227122,217.69118
210.03928,3.8826,0.04428636,0,0,0.781204,14.04579,219.14868
212.82103,3.8827,0.04440191,0,0,0.7810787,7.672174,219.49295
201.97862,3.8828,0.04958399,0,0,0.78095347,4.040799,216.17674
206.41344,3.8829,0.048035424,0,0,0.7808284,3.3501196,215.19708
210.82431,3.883,0.046623636,0,0,0.78070366,3.485232,217.4084
204.81773,3.8831,0.0504169,0,0,0.7805789,3.4707925,218.30379
209.78293,3.8832,0.04785442,0,0,0.7804544,3.5500512,217.73047
209.57652,3.8833,0.04932075,0,0,0.7803299,3.5745282,216.64525
208.76369,3.8834,0.05013857,0,0,0.7802058,3.7388282,216.82018
214.26537,3.8835,0.047785807,0,0,0.78008175,3.976485,217.29913
203.02594,3.8836,0.05309677,0,0,0.7799576,3.247912,217.38272
212.2349,3.8837,0.049962644,0,0,0.77983385,3.2164102,217.2869
209.04462,3.8838,0.050550684,0,0,0.7797103,3.9072838,216.93237
213.92732,3.8839,0.05031347,0,0,0.7795868,4.9794025,217.27266
216.34557,3.884,0.049218547,0,0,0.7794634,5.501198,218.2033
212.77281,3.8841,0.05097142,0,0,0.77934027,4.085518,218.39209
209.12866,3.8842,0.053177822,0,0,0.7792171,3.1944711,218.40045
212.48726,3.8843,0.051928625,0,0,0.77909416,4.068296,219.17027
211.13332,3.8844,0.052340202,0,0,0.77897143,6.5105057,218.38153
207.48288,3.8845,0.054274485,0,0,0.7788488,7.155573,216.03903
208.09218,3.8846,0.053765427,0,0,0.7787264,5.379455,215.21169
206.41214,3.8847,0.054833613,0,0,0.7786041,3.4085112,214.9145
207.81349,3.8848,0.0548702,0,0,0.77848196,2.823736,214.48276
211.71562,3.8849,0.05343312,0,0,0.77835995,2.7428057,214.8397
212.62009,3.885,0.052858494,0,0,0.7782381,2.9751902,216.079
211.41801,3.8851,0.05366254,0,0,0.77811635,2.9252965,216.65863
211.93411,3.8852,0.05361457,0,0,0.7779948,2.931037,218.60239
211.62852,3.8853,0.053493686,0,0,0.77787346,3.0821965,219.91037
211.3065,3.8854,0.0539204,0,0,0.7777522,3.0886176,218.97578
209.23709,3.8855,0.054931168,0,0,0.77763104,3.4790845,217.29242
211.20859,3.8856,0.05403184,0,0,0.77751005,3.6669207,217.70027
211.0294,3.8857,0.05384335,0,0,0.77738917,3.7945259,216.73291
209.18985,3.8858,0.054841094,0,0,0.7772685,3.8007214,217.83595
208.9574,3.8859,0.054910798,0,0,0.77714807,3.7860215,219.3029
212.74283,3.886,0.053132564,0,0,0.7770277,4.032792,220.109
214.8761,3.8861,0.052179016,0,0,0.77690744,4.5200505,221.17624
218.01402,3.8862,0.05104161,0,0,0.7767875,4.187792,221.69312
211.44528,3.8863,0.0536619,0,0,0.77666754,3.940848,221.03894
214.87386,3.8864,0.05259694,0,0,0.7765478,4.260096,220.15869
212.83232,3.8865,0.05293446,0,0,0.77642816,5.649325,220.05673
213.08252,3.8866,0.053025518,0,0,0.7763086,5.8224936,220.25209
216.60735,3.8867,0.05169926,0,0,0.7761893,4.6422086,219.75002
214.93088,3.8868,0.05247023,0,0,0.7760701,3.2479262,219.35603
213.91937,3.8869,0.053115856,0,0,0.7759511,2.850819,220.16193
213.07652,3.887,0.053279735,0,0,0.77583224,3.3297184,221.24303
214.83568,3.8871,0.052230965,0,0,0.7757134,6.351878,222.05017
220.69841,3.8872,0.049780536,0,0,0.7755948,17.194717,222.70824
213.56529,3.8873,0.051051546,0,0,0.7754763,30.40043,222.87222
213.54364,3.8874,0.051512346,0,0,0.77535796,31.6064,221.51755
214.27,3.8875,0.050782453,0,0,0.7752398,34.327744,222.6828
213.80252,3.8876,0.050873797,0,0,0.77512187,31.150082,222.23317
216.8157,3.8877,0.05146884,0,0,0.775004,13.864696,221.93434
213.74652,3.8878,0.05270238,0,0,0.77488625,7.5834155,222.06407
214.05788,3.8879,0.05252398,0,0,0.7747687,7.989138,221.61176
221.09103,3.888,0.049882002,0,0,0.7746512,10.375039,223.40192
217.08578,3.8881,0.051047254,0,0,0.7745339,9.792068,221.85931
215.58913,3.8882,0.052122287,0,0,0.7744167,5.4365997,221.83153
216.14554,3.8883,0.052250702,0,0,0.7742996,4.0400558,222.56296
213.21292,3.8884,0.053326905,0,0,0.77418274,3.6282232,221.5856
213.47841,3.8885,0.053279255,0,0,0.77406615,5.026936,220.1064
218.97377,3.8886,0.051086802,0,0,0.7739495,4.8190327,222.78981
215.19539,3.8887,0.052419834,0,0,0.7738331,4.025739,222.00168
210.89375,3.8888,0.054145794,0,0,0.77371675,3.8352835,220.66751
217.26721,3.8889,0.051922154,0,0,0.7736007,4.0332785,219.86505
212.92892,3.889,0.053354867,0,0,0.7734847,3.6847079,219.52747
210.69826,3.8891,0.0542313,0,134217728,0.77336884,3.4487748,219.75165
209.60678,3.8892,0.054114703,0,134217728,0.7732531,6.2853017,220.3044
215.0262,3.8893,0.05178786,0,0,0.7731375,18.063889,220.70526
215.50523,3.8894,0.049421277,0,0,0.77302206,41.498905,221.50557
212.97636,3.8895,0.05015938,0,0,0.7729068,40.832188,221.0496
213.63739,3.8896,0.05231395,0,0,0.7727916,16.699387,220.10873
213.21352,3.8897,0.05342712,0,0,0.77267665,5.0130787,220.16441
211.73396,3.8898,0.053739715,0,0,0.77256167,8.205079,218.4342
207.87361,3.8899,0.054689582,0,0,0.77244693,14.850843,217.0621
208.72719,3.89,0.0542126,0,0,0.7723323,17.199266,214.95915
209.27797,3.8901,0.0547635,0,0,0.7722179,9.481038,212.29349
205.37437,3.8902,0.05652624,0,0,0.7721035,4.2198224,210.63568
207.41844,3.8903,0.055867866,0,0,0.77198935,3.0161946,210.66893
210.99976,3.8904,0.0544858,0,0,0.7718753,3.007021,210.06523
209.9405,3.8905,0.054963917,0,0,0.7717614,3.1076448,209.25728
204.82549,3.8906,0.05700478,0,0,0.7716479,6.3353653,210.1249
206.18683,3.8907,0.055772416,0,0,0.7715339,8.771453,210.15031
207.253,3.8908,0.056042384,0,0,0.77142084,7.209634,209.07658
199.61841,3.8909,0.059582166,0,0,0.7713072,4.359667,208.78554
207.49042,3.891,0.055461258,0,0,0.7711941,7.0916452,208.34625
201.83241,3.8911,0.057436325,0,0,0.7710811,12.757992,209.53755
207.84534,3.8912,0.05546644,0,0,0.77096826,9.469795,207.76743
203.06532,3.8913,0.05778005,0,0,0.77085537,4.7449775,207.6662
205.73848,3.8914,0.05682984,0,0,0.77074283,4.104434,209.6164
202.82518,3.8915,0.057732146,0,0,0.7706304,4.2381563,209.21991
205.25493,3.8916,0.05701348,0,0,0.7705179,5.3194075,208.14452
204.78337,3.8917,0.056468893,0,0,0.7704058,11.488278,206.91411
202.0233,3.8918,0.056060936,0,0,0.7702938,27.42383,204.43591
200.17296,3.8919,0.056281082,0,0,0.7701817,32.892647,205.08751
201.90294,3.892,0.05688947,0,0,0.77006996,19.24326,207.40053
205.26595,3.8921,0.05666107,0,0,0.7699582,5.59941,207.13914
206.73567,3.8922,0.056169085,0,0,0.7698467,3.3820548,208.8431
205.46753,3.8923,0.05634787,0,0,0.76973546,3.2903557,208.52788
208.89377,3.8924,0.055168882,0,0,0.7696242,3.306226,209.08463
206.99365,3.8925,0.055588175,0,0,0.7695131,5.67439,207.2421
206.65907,3.8926,0.054699685,0,0,0.769402,13.061784,204.91603
208.3674,3.8927,0.053638265,0,0,0.76929116,16.200575,206.9306
206.89186,3.8928,0.05528431,0,0,0.76918054,9.630306,208.20505
210.35886,3.8929,0.054489154,0,0,0.7690699,4.6196227,206.81076
208.011,3.893,0.05532459,0,0,0.7689595,4.2478223,205.50972
211.52576,3.8931,0.053861264,0,0,0.76884913,4.7386913,206.82658
206.47964,3.8932,0.055761866,0,0,0.76873904,7.6053705,209.188
208.69913,3.8933,0.053007253,0,0,0.76862913,26.038134,209.42595
209.8066,3.8934,0.050207976,0,0,0.7685193,42.33499,208.58682
205.9419,3.8935,0.053319745,0,0,0.76840943,28.282648,207.1958
203.99294,3.8936,0.056810096,0,0,0.7682998,6.5978875,206.22264
202.96051,3.8937,0.05775663,0,0,0.76819026,4.328351,204.55547
200.42401,3.8938,0.0589669,0,0,0.76808083,3.8519669,202.51155
201.52458,3.8939,0.05870558,0,0,0.7679717,3.6013832,201.52892
200.17482,3.894,0.05921487,0,0,0.7678627,3.3266187,200.41179
197.77849,3.8941,0.060305044,0,0,0.7677538,3.604931,196.62901
194.87021,3.8942,0.061478075,0,0,0.767645,3.4367156,194.45241
192.10838,3.8943,0.0627193,0,0,0.76753634,4.5306377,192.1114
196.12257,3.8944,0.060783356,0,0,0.7674277,9.973464,189.54663
195.33925,3.8945,0.06047976,0,0,0.7673193,14.051728,189.01634
196.59473,3.8946,0.060450584,0,0,0.76721114,9.59569,189.13158
193.82721,3.8947,0.06194438,0,0,0.76710296,4.045497,191.684
197.0306,3.8948,0.06068338,0,0,0.7669948,4.011219,194.38795
196.01193,3.8949,0.06056109,0,0,0.76688695,7.177261,196.08975
197.80585,3.895,0.05882413,0,0,0.7667793,16.020924,197.57706
201.76483,3.8951,0.054067362,0,0,0.7666718,37.643806,199.38458
200.73111,3.8952,0.054406773,0,0,0.76656425,42.59732,199.59378
199.55461,3.8953,0.057280682,0,0,0.76645684,21.131021,199.84256
203.3689,3.8954,0.056230597,0,0,0.76634973,11.223612,199.34576
200.72421,3.8955,0.056297187,0,0,0.76624256,18.864796,198.92305
199.51146,3.8956,0.05680489,0,0,0.7661356,18.852724,199.43106
203.60866,3.8957,0.055836525,0,0,0.76602894,10.504412,199.83453
201.32262,3.8958,0.05739578,0,0,0.76592225,5.5390925,197.90947
199.34418,3.8959,0.05836142,0,0,0.7658157,9.431921,198.73235
198.27318,3.896,0.05785163,0,0,0.7657092,17.70424,198.45766
197.08823,3.8961,0.057554685,0,0,0.7656029,24.174677,197.07846
195.9102,3.8962,0.058429565,0,0,0.76549685,18.078318,196.17526
197.54088,3.8963,0.0592405,0,0,0.7653908,7.306079,195.89128
200.54999,3.8964,0.05800546,0,0,0.7652851,5.834329,195.11565
203.99026,3.8965,0.05590105,0,0,0.7651792,10.497968,197.10114
203.47148,3.8966,0.055513304,0,0,0.7650735,14.765411,197.50215
200.91507,3.8967,0.05686024,0,0,0.764968,14.094266,198.01135
203.28447,3.8968,0.056547344,0,0,0.76486284,10.354725,198.92317
199.35133,3.8969,0.058318473,0,0,0.7647575,5.650035,198.02754
193.78288,3.897,0.060855426,0,0,0.76465225,7.248623,196.44627
195.32315,3.8971,0.059672922,0,0,0.76454735,18.134102,194.53871
193.46478,3.8972,0.059818413,0,0,0.76444244,23.279163,194.24452
190.42761,3.8973,0.061754692,0,0,0.7643378,13.494346,193.15877
188.55302,3.8974,0.064053245,0,0,0.7642332,5.390823,191.8258
187.77519,3.8975,0.06425978,0,0,0.7641288,4.3336716,193.07495
197.80138,3.8976,0.05968045,0,0,0.7640244,4.3069973,194.9392
201.166,3.8977,0.057885222,0,0,0.7639202,3.7796571,197.12106
196.51933,3.8978,0.059368946,0,0,0.76381606,3.6331546,196.88478
197.87483,3.8979,0.058839176,0,0,0.7637121,3.593843,196.34798
199.6436,3.898,0.058223754,0,0,0.76360834,3.6913517,197.63231
199.98149,3.8981,0.058151312,0,0,0.7635047,3.7512953,199.74974
198.24039,3.8982,0.058600113,0,0,0.763401,4.6801534,200.26439
200.4807,3.8983,0.056094635,0,0,0.76329774,13.8308525,203.16203
206.04753,3.8984,0.04895765,0,0,0.76319444,44.225597,202.66515
204.38115,3.8985,0.04956606,0,0,0.7630911,58.730618,203.29994
201.95122,3.8986,0.05376974,0,0,0.76298815,32.007885,204.58539
202.63307,3.8987,0.055816,0,0,0.76288515,10.104535,201.81691
206.62747,3.8988,0.052429453,0,0,0.7627823,20.949198,200.84238
200.55,3.8989,0.05512047,0,0,0.76267964,26.862679,201.36595
200.85757,3.899,0.05635415,0,0,0.7625771,16.718014,197.6722
196.44421,3.8991,0.059087448,0,0,0.76247466,4.955102,195.28314
194.17123,3.8992,0.06018623,0,0,0.7623723,4.0807858,195.25603
192.85016,3.8993,0.060458805,0,0,0.76227015,7.9829617,193.53319
193.55428,3.8994,0.05971001,0,0,0.7621682,15.383425,193.79578
199.53731,3.8995,0.057291016,0,0,0.7620663,16.086958,196.02107
198.55278,3.8996,0.057905834,0,0,0.76196456,9.048431,197.22435
197.98683,3.8997,0.05870163,0,0,0.7618629,4.1150117,198.48282
197.90848,3.8998,0.058434732,0,0,0.7617613,3.4234304,199.82588
201.79753,3.8999,0.057204757,0,0,0.76165986,3.2881851,200.38548
198.86472,3.9,0.05794916,0,0,0.7615586,3.3274038,202.17064
198.04852,3.9001,0.057867546,0,0,0.7614574,4.1594067,201.07552
203.93948,3.9002,0.05575707,0,0,0.7613565,4.9165106,201.05983
198.69559,3.9003,0.056473833,0,0,0.76125556,8.404903,201.65564
209.80954,3.9004,0.05229135,0,0,0.76115465,14.076981,201.09328
204.41068,3.9005,0.054472484,0,0,0.76105404,12.932369,199.7089
201.04495,3.9006,0.056691162,0,0,0.7609535,5.1594424,199.79062
196.89203,3.9007,0.05880236,0,0,0.760853,3.4866621,199.65427
197.49641,3.9008,0.058624912,0,0,0.76075274,2.6351252,198.51881
201.15816,3.9009,0.05715446,0,0,0.7606526,2.555058,198.38222
197.70096,3.901,0.058362745,0,0,0.7605525,3.6322026,199.16785
197.99916,3.9011,0.057438675,0,0,0.7604526,10.724604,199.05057
198.33003,3.9012,0.054432973,0,0,0.7603529,32.289116,198.80939
198.16135,3.9013,0.05347414,0,0,0.7602532,42.50957,198.28693
196.54669,3.9014,0.056287702,0,0,0.76015365,24.372303,198.68391
201.27936,3.9015,0.05672202,0,0,0.76005405,7.598146,198.90369
201.39848,3.9016,0.05659854,0,0,0.7599548,4.2118,198.68462
202.36075,3.9017,0.056243807,0,0,0.7598555,3.4432282,199.02655
200.61809,3.9018,0.05683705,0,0,0.7597565,4.4124336,199.64522
198.5679,3.9019,0.057348896,0,0,0.7596575,7.9855623,199.73633
200.73866,3.902,0.055792436,0,0,0.7595586,16.196457,199.65063
199.98117,3.9021,0.055618707,0,0,0.7594599,19.304157,198.14793
201.5593,3.9022,0.055715438,0,0,0.7593615,12.357055,197.776
200.42552,3.9023,0.057036866,0,0,0.75926286,4.0546365,201.33081
196.60326,3.9024,0.05870722,0,0,0.7591646,3.847709,202.8411
198.84822,3.9025,0.057758797,0,0,0.7590666,3.9032423,201.99022
199.57394,3.9026,0.05686889,0,0,0.7589684,5.69392,201.6502
203.9617,3.9027,0.052925445,0,0,0.7588704,19.39766,202.26315
208.24684,3.9028,0.048682686,0,0,0.75877243,43.356003,203.36989
203.49808,3.9029,0.05085032,0,0,0.7586748,39.759094,204.65088
202.75826,3.903,0.05448436,0,0,0.75857705,15.559233,205.61948
200.30656,3.9031,0.056501888,0,0,0.75847954,4.9370384,206.20746
200.07303,3.9032,0.05664544,0,0,0.75838226,4.332171,206.74922
203.78505,3.9033,0.05496053,0,0,0.7582849,4.128311,205.32745
208.94162,3.9034,0.053496763,0,0,0.7581878,3.661302,203.24532
199.09676,3.9035,0.056896705,0,0,0.7580908,3.1159623,203.45201
202.10059,3.9036,0.056137204,0,0,0.75799394,3.080073,203.39365
202.37744,3.9037,0.055910174,0,0,0.757897,3.3420208,201.76004
200.95122,3.9038,0.056052573,0,0,0.7578005,5.6779704,198.8482
200.68672,3.9039,0.05503237,0,0,0.75770396,12.261143,196.54489
194.23651,3.904,0.05850543,0,0,0.7576073,14.211343,195.78006
191.42696,3.9041,0.060602173,0,0,0.7575109,7.7923045,196.17064
195.39737,3.9042,0.05899365,0,0,0.757415,4.8214836,197.30048
196.2673,3.9043,0.05840909,0,0,0.7573189,5.5852036,197.96793
196.54219,3.9044,0.057709143,0,0,0.75722283,8.148861,200.39734
199.56407,3.9045,0.05524952,0,0,0.7571271,21.164026,201.3566
200.99065,3.9046,0.051819727,0,0,0.75703126,32.594437,200.50519
198.63765,3.9047,0.05412896,0,0,0.75693566,22.656984,200.39891
198.08319,3.9048,0.056690667,0,0,0.75684017,8.767333,199.29419
199.5962,3.9049,0.056951664,0,0,0.75674474,4.75281,200.3623
194.19897,3.905,0.059206747,0,0,0.7566495,4.0556865,199.3772
195.94508,3.9051,0.058616076,0,0,0.7565544,3.5755756,198.89467
200.66771,3.9052,0.056580547,0,0,0.7564593,3.3128011,199.72961
198.54587,3.9053,0.05760155,0,0,0.7563644,3.1654136,199.48198
199.2519,3.9054,0.057296,0,0,0.7562696,3.2864096,199.77069
197.24782,3.9055,0.057940256,0,0,0.7561749,3.2695007,202.30115
203.79602,3.9056,0.055047765,0,0,0.7560804,3.0083194,203.70465
203.23521,3.9057,0.05514345,0,0,0.75598586,2.7333076,203.46352
201.91739,3.9058,0.05537135,0,0,0.7558917,3.7914581,202.03363
204.85902,3.9059,0.054188706,0,0,0.7557973,6.84473,200.60779
201.97202,3.906,0.05503625,0,0,0.75570315,9.50744,201.56277
196.3368,3.9061,0.057731707,0,0,0.7556092,7.3866158,198.83032
197.20113,3.9062,0.058184437,0,0,0.75551546,4.042904,197.3512
197.7863,3.9063,0.057966836,0,0,0.7554217,3.204569,197.45734
197.42902,3.9064,0.05722806,0,0,0.75532794,6.4559517,197.26112
203.29892,3.9065,0.054158892,0,0,0.75523436,14.98683,196.69348
198.30457,3.9066,0.055645574,0,0,0.75514096,15.669436,198.17497
198.99318,3.9067,0.056038007,0,0,0.75504756,7.9687414,199.46617
202.37805,3.9068,0.05515454,0,0,0.75495446,3.4045124,196.53812
200.21129,3.9069,0.05639544,0,0,0.7548613,3.0802572,196.46307
197.24872,3.907,0.057893224,0,0,0.7547684,2.8229425,200.0343
199.95802,3.9071,0.056811873,0,0,0.7546755,3.1696105,200.60019
197.97328,3.9072,0.05758495,0,0,0.7545827,3.6313813,199.08301
197.4262,3.9073,0.05756161,0,0,0.75449026,3.6833687,196.74246
197.69008,3.9074,0.05735795,0,65536,0.7543976,3.3933456,194.90192
197.86409,3.9075,0.056840803,0,65536,0.75430524,2.983176,195.54337
196.42119,3.9076,0.057486314,0,65536,0.7542131,3.1194577,196.26805
194.06883,3.9077,0.05817514,0,65536,0.7541207,3.6099722,194.56427
195.29907,3.9078,0.057816785,0,65536,0.7540287,4.1213603,196.53563
193.65715,3.9079,0.058660943,0,65536,0.7539366,3.560363,196.73306
192.06104,3.908,0.059669357,0,65536,0.75384486,2.9062505,193.9845
194.39966,3.9081,0.05940602,0,65536,0.7537532,3.650781,191.47763
193.0209,3.9082,0.0597697,0,0,0.7536616,5.7355943,191.75743
188.42453,3.9083,0.06175745,0,0,0.75356996,6.19969,193.65631
189.73203,3.9084,0.061571453,0,0,0.7534785,4.1103115,192.78229
187.70895,3.9085,0.0627864,0,0,0.7533872,3.3263285,190.716
193.5677,3.9086,0.059861537,0,0,0.7532961,5.687655,191.91676
192.03635,3.9087,0.059882127,0,0,0.753205,8.523805,191.82762
193.65932,3.9088,0.059565827,0,0,0.75311416,7.623957,190.67885
189.00185,3.9089,0.061741788,0,0,0.75302327,4.7265887,192.77516
189.19688,3.909,0.062137965,0,0,0.7529326,3.6957655,193.05638
190.20993,3.9091,0.061651316,0,0,0.75284183,3.540171,193.05878
187.7626,3.9092,0.06248284,0,0,0.75275135,3.4291744,191.04271
191.58722,3.9093,0.060778,0,0,0.7526608,3.217189,189.01178
188.09698,3.9094,0.06209756,0,0,0.75257057,3.0190907,188.65446
191.32964,3.9095,0.06063635,0,0,0.7524802,2.7365415,189.02852
188.9011,3.9096,0.06165369,0,0,0.75239027,2.976308,188.15923
185.6672,3.9097,0.06344806,0,0,0.7523003,3.1099393,186.52788
186.87637,3.9098,0.0633434,0,0,0.7522105,2.9579554,186.8682
186.16905,3.9099,0.06387471,0,0,0.7521207,2.8169441,187.0811
182.14542,3.91,0.06599152,0,0,0.7520309,2.9816835,186.52113
182.91696,3.9101,0.065424375,0,0,0.7519413,2.9802775,186.80022
185.21193,3.9102,0.06397574,0,0,0.75185204,3.0420475,187.00206
188.63745,3.9103,0.061169095,0,0,0.7517627,3.2153754,188.70274
192.01372,3.9104,0.059242293,0,0,0.7516734,3.0528672,189.67235
195.65915,3.9105,0.057589896,0,0,0.7515843,3.5750885,191.67972
194.79514,3.9106,0.058310576,0,0,0.7514953,4.4101977,193.99689
189.18341,3.9107,0.06020305,0,0,0.7514064,4.753531,194.10268
194.95921,3.9108,0.05800135,0,0,0.7513175,3.635732,194.80511
191.50887,3.9109,0.059776045,0,0,0.7512287,3.0353575,193.7202
195.28635,3.911,0.058018394,0,0,0.7511402,4.765886,195.55415
194.69704,3.9111,0.057794955,0,0,0.7510517,5.497412,198.07315
190.41032,3.9112,0.05961564,0,0,0.75096333,4.5850887,197.3776
194.53398,3.9113,0.058538824,0,0,0.7508751,2.8094654,194.65906
191.31575,3.9114,0.059231367,0,0,0.75078696,2.8282762,196.80765
196.27757,3.9115,0.056676857,0,0,0.7506988,2.9877367,196.93715
197.66287,3.9116,0.05594891,0,0,0.7506109,2.888522,198.67804
198.45326,3.9117,0.05578642,0,0,0.7505231,3.035905,198.31853
198.73839,3.9118,0.055417195,0,0,0.7504354,2.9031382,195.75256
196.69765,3.9119,0.05495054,0,0,0.7503478,2.9353836,195.74065
196.78883,3.912,0.054514136,0,0,0.75026023,2.78807,196.95268
204.1229,3.9121,0.052830383,0,0,0.75017273,2.6806438,199.22656
197.37114,3.9122,0.055733547,0,0,0.75008523,3.4812858,199.10762
198.02567,3.9123,0.05469905,0,0,0.7499981,3.3962617,198.12479
199.61133,3.9124,0.05478664,0,0,0.74991083,3.3467662,197.33833
199.41896,3.9125,0.055476237,0,0,0.74982387,3.4720798,196.12679
196.09845,3.9126,0.056610074,0,0,0.7497369,3.6569214,195.70801
194.63043,3.9127,0.05595708,0,0,0.7496503,4.121489,193.7405
191.08557,3.9128,0.057702318,0,0,0.7495634,4.55418,192.75351
187.36258,3.9129,0.060123116,0,0,0.7494769,5.3693266,194.64442
188.25238,3.913,0.060248874,0,0,0.7493904,6.211448,195.58658
191.38055,3.9131,0.05897397,0,0,0.749304,6.7938056,192.38013
191.61703,3.9132,0.05829505,0,0,0.7492177,6.712841,193.7796
196.5255,3.9133,0.05565017,0,0,0.7491313,6.5085044,196.41544
197.89159,3.9134,0.05466331,0,0,0.7490453,6.7145014,197.69145
201.60329,3.9135,0.05325442,0,0,0.7489593,6.2772346,198.083
200.1471,3.9136,0.053923607,0,0,0.7488734,7.599783,197.60603
202.01416,3.9137,0.05305873,0,0,0.7487877,8.17092,197.03525
201.91508,3.9138,0.05245561,0,0,0.74870193,7.060124,200.68349
201.69875,3.9139,0.053057924,0,0,0.7486163,5.6415057,201.41849
200.21396,3.914,0.05455744,0,0,0.74853086,5.153396,200.88858
197.98517,3.9141,0.05586057,0,0,0.7484455,5.3110905,200.9939
198.5932,3.9142,0.056390684,0,0,0.7483601,5.341009,200.01346
193.9155,3.9143,0.05791905,0,0,0.748275,4.714995,196.46187
199.06483,3.9144,0.056526095,0,0,0.74819,4.098514,195.38486
192.64877,3.9145,0.058463708,0,0,0.7481049,3.9973564,193.82733
192.61755,3.9146,0.058544904,0,0,0.74802005,3.6249921,192.75557
199.91188,3.9147,0.05513428,0,0,0.74793524,3.5207536,193.89543
202.72617,3.9148,0.053371985,0,0,0.7478508,3.8187482,197.23328
201.56485,3.9149,0.054018375,0,0,0.747766,3.131942,200.52269
199.28256,3.915,0.05491775,0,0,0.74768144,2.98125,201.36707
199.83727,3.9151,0.05441653,0,0,0.7475969,3.2963862,202.87173
203.03644,3.9152,0.052794345,0,0,0.74751264,3.33383,202.69328
196.94525,3.9153,0.05336682,0,0,0.74742854,2.952651,201.88142
195.31415,3.9154,0.052675504,0,0,0.74734426,2.6701977,199.8924
196.35135,3.9155,0.0533134,0,0,0.74726045,2.7097359,195.82991
192.72841,3.9156,0.056311697,0,0,0.74717665,2.3800209,194.98886
190.57545,3.9157,0.057926193,0,0,0.74709284,2.6530132,194.20718
200.98956,3.9158,0.053744048,0,0,0.74700904,2.9356575,195.894
200.10971,3.9159,0.054465223,0,0,0.7469256,2.769909,199.14005
202.24486,3.916,0.05397899,0,0,0.7468418,3.099982,199.82097
200.63132,3.9161,0.054058146,0,0,0.7467586,3.739284,197.92842
200.59932,3.9162,0.053653017,0,0,0.74667525,3.262334,202.87154
204.35986,3.9163,0.052663714,0,0,0.74659204,2.6970956,201.42836
199.4501,3.9164,0.05497252,0,0,0.7465089,3.2344372,201.96614
198.32207,3.9165,0.055569023,0,0,0.7464258,3.5933988,202.35039
199.49794,3.9166,0.05511892,0,0,0.74634296,3.0521169,199.884
198.32642,3.9167,0.05553798,0,0,0.74626017,2.8687842,197.73131
193.31326,3.9168,0.057092372,0,0,0.7461774,3.2844677,198.28021
194.98271,3.9169,0.05605641,0,0,0.7460947,2.9001536,197.52116
194.48244,3.917,0.056258462,0,0,0.74601215,2.3877864,196.61737
197.11067,3.9171,0.0553654,0,0,0.74592984,2.693863,196.42142
196.18416,3.9172,0.055989303,0,0,0.7458474,2.702995,197.28658
198.13217,3.9173,0.055292718,0,0,0.74576527,2.7500706,198.5658
200.26047,3.9174,0.054757062,0,0,0.74568295,2.8414204,197.8651
196.07205,3.9175,0.05602221,0,0,0.7456009,2.9261208,197.74725
198.46658,3.9176,0.0550867,0,0,0.7455189,2.804172,197.78163
197.89032,3.9177,0.054510333,0,0,0.745437,2.6489794,197.79364
198.50493,3.9178,0.053825535,0,0,0.7453551,2.7241018,196.98099
200.29158,3.9179,0.05257906,0,0,0.7452734,5.1176734,195.41856
200.26643,3.918,0.052167065,0,0,0.74519193,12.1416235,196.13673
196.25288,3.9181,0.053124253,0,0,0.7451104,19.900024,192.96834
197.69022,3.9182,0.051959384,0,0,0.7450288,26.095747,191.5567
196.73444,3.9183,0.05275796,0,0,0.7449476,20.439528,193.50645
201.47797,3.9184,0.052156087,0,0,0.74486643,15.274192,195.73495
193.81572,3.9185,0.052273013,0,0,0.74478537,28.01118,195.09198
194.21046,3.9186,0.052057266,0,0,0.7447042,34.839573,194.20459
192.76616,3.9187,0.054978166,0,0,0.74462336,19.66999,197.79556
193.69684,3.9188,0.055557232,0,0,0.74454236,8.178652,199.39291
197.09471,3.9189,0.05335604,0,0,0.7444616,11.817289,198.76315
199.05429,3.919,0.051614463,0,0,0.744381,28.772598,198.13013
197.55704,3.9191,0.05104473,0,0,0.7443003,42.219296,198.17468
192.63615,3.9192,0.053165093,0,0,0.74421984,33.32461,198.41208
192.41661,3.9193,0.056015946,0,0,0.7441396,8.648582,198.66786
191.75278,3.9194,0.056912057,0,0,0.74405915,4.5574,196.97807
195.18893,3.9195,0.055481926,0,0,0.74397904,3.736006,197.43874
198.27441,3.9196,0.05465885,0,0,0.7438988,6.4437795,200.03441
193.9832,3.9197,0.054996964,0,0,0.7438188,12.968567,200.37129
200.90756,3.9198,0.05186483,0,0,0.74373895,13.43082,200.51334
200.24911,3.9199,0.052480686,0,0,0.743659,6.587068,201.58734
199.79262,3.92,0.05359504,0,0,0.74357927,3.305533,201.0913
194.01646,3.9201,0.05514701,0,0,0.74349946,3.2876496,200.62938
196.83784,3.9202,0.053747073,0,0,0.74341995,3.3319864,200.97635
